date,gold_usd,silver_usd,lly_usd,wmt_usd,vrt_usd,ccj_usd,avgo_usd,jnj_usd,usdsek,gold_sek,silver_sek,gold_ret,silver_ret,lly_ret,wmt_ret,vrt_ret,ccj_ret,avgo_ret,jnj_ret,portfolio_ret
2023-01-05,1834.8000,23.2580,358.9200,47.7567,13.5300,22.8600,55.5020,178.8000,10.5031,19271.02,244.28,-0.9715,-2.2445,-1.1512,-0.3408,0.2222,1.5098,-0.9317,-0.7384,-0.6461
2023-01-06,1864.2000,23.8220,362.9400,48.9267,14.1200,24.4400,58.8430,180.2500,10.6745,19899.37,254.29,1.6023,2.4250,1.1200,2.4499,4.3607,6.9116,6.0196,0.8110,2.8962
2023-01-09,1872.7000,23.7120,349.8300,48.3167,14.8200,24.8900,57.6890,175.5800,10.5157,19692.73,249.35,0.4560,-0.4618,-3.6122,-1.2468,4.9575,1.8412,-1.9611,-2.5908,-0.3131
2023-01-10,1871.6000,23.5070,352.7500,48.2867,14.5200,25.3300,57.4930,175.1600,10.3970,19459.01,244.40,-0.0587,-0.8645,0.8347,-0.0621,-2.0243,1.7678,-0.3398,-0.2392,-0.0558
2023-01-11,1874.6000,23.3270,360.4100,48.7100,14.6400,25.3800,57.8140,174.8800,10.4134,19520.96,242.91,0.1603,-0.7657,2.1715,0.8767,0.8264,0.1974,0.5583,-0.1599,0.5638
2023-01-12,1895.5000,23.8630,359.1200,48.2700,14.9800,25.6200,58.1940,174.0000,10.4586,19824.29,249.57,1.1149,2.2978,-0.3579,-0.9033,2.3224,0.9456,0.6573,-0.5032,0.6751
2023-01-13,1918.4000,24.2310,361.6200,48.4300,14.9700,25.4900,57.9000,173.4300,10.4052,19961.35,252.13,1.2081,1.5421,0.6961,0.3315,-0.0668,-0.5074,-0.5052,-0.3276,0.4878
2023-01-16,,,,,,,,,10.3555,,,,,,,,,,,
2023-01-17,1907.2000,23.9440,357.7400,48.1367,14.9600,25.4200,57.9240,172.3600,10.3928,19821.15,248.85,-0.5838,-1.1844,-1.0730,-0.6057,-0.0668,-0.2746,0.0414,-0.6170,-0.5836
2023-01-18,1904.4000,23.5300,352.0100,46.9467,14.4800,24.6100,57.4290,169.7600,10.4178,19839.62,245.13,-0.1468,-1.7290,-1.6017,-2.4721,-3.2086,-3.1865,-0.8546,-1.5085,-1.6276
2023-01-19,1922.1000,23.7540,351.0800,46.2767,13.9400,25.3200,56.3220,169.5300,10.3261,19847.80,245.29,0.9294,0.9520,-0.2642,-1.4271,-3.7293,2.8850,-1.9276,-0.1355,-0.1922
2023-01-20,1926.4000,23.8300,346.0700,46.8467,14.5200,26.3000,57.0780,168.7400,10.3080,19857.39,245.64,0.2237,0.3199,-1.4270,1.2317,4.1607,3.8705,1.3423,-0.4660,0.9546
2023-01-23,1927.1000,23.4520,342.2100,47.5467,15.5300,26.8700,58.1630,168.3100,10.2771,19805.06,241.02,0.0363,-1.5862,-1.1154,1.4942,6.9559,2.1673,1.9009,-0.2548,0.9754
2023-01-24,1933.9000,23.6490,346.3900,47.6733,15.2500,26.9600,58.5030,168.3100,10.2365,19796.37,242.08,0.3529,0.8400,1.2215,0.2664,-1.8030,0.3349,0.5846,0.0000,0.3012
2023-01-25,1941.2000,23.8390,349.7300,47.4467,14.3500,27.3400,58.5680,169.5100,10.1996,19799.42,243.15,0.3775,0.8034,0.9642,-0.4755,-5.9016,1.4095,0.1111,0.7130,-0.1484
2023-01-26,1929.1000,23.9300,348.0100,47.4033,14.0500,26.9900,59.8580,168.8900,10.1911,19659.69,243.87,-0.6233,0.3817,-0.4918,-0.0913,-2.0906,-1.2802,2.2026,-0.3658,-0.3659
2023-01-27,1928.6000,23.5270,342.1000,47.7667,14.3800,27.6300,59.0990,168.2300,10.2651,19797.27,241.51,-0.0259,-1.6841,-1.6982,0.7665,2.3488,2.3712,-1.2680,-0.3908,0.0198
2023-01-30,1922.9000,23.6450,340.5000,47.3833,13.9600,27.8100,58.1450,162.0000,10.2969,19799.81,243.47,-0.2955,0.5016,-0.4677,-0.8025,-2.9207,0.6515,-1.6142,-3.7033,-0.8087
2023-01-31,1929.5000,23.7480,344.1500,47.9567,14.2200,28.0100,58.5010,163.4200,10.3942,20055.61,246.84,0.3432,0.4356,1.0720,1.2100,1.8625,0.7192,0.6123,0.8765,0.8375
2023-02-01,1927.8000,23.5210,342.5700,48.2233,14.7000,28.6600,60.2750,164.9200,10.4263,20099.92,245.24,-0.0881,-0.9559,-0.4591,0.5560,3.3755,2.3206,3.0324,0.9179,0.7945
2023-02-02,1916.3000,23.5340,330.7000,47.8733,15.0400,28.4700,60.5770,165.5400,10.3040,19745.46,242.49,-0.5965,0.0553,-3.4650,-0.7258,2.3129,-0.6629,0.5010,0.3759,-0.5396
2023-02-03,1862.9000,22.3340,339.0800,47.2367,14.5900,27.7600,59.7620,164.6100,10.3797,19336.34,231.82,-2.7866,-5.0990,2.5340,-1.3299,-2.9920,-2.4939,-1.3454,-0.5618,-1.7293
2023-02-06,1866.2000,22.1770,337.6600,46.8933,14.2000,27.2700,60.1300,163.3600,10.5119,19617.36,233.12,0.1771,-0.7030,-0.4188,-0.7268,-2.6731,-1.7651,0.6158,-0.7594,-0.6318
2023-02-07,1871.7000,22.1170,339.6800,46.9933,15.2500,27.7600,61.4450,163.4000,10.6110,19860.61,234.68,0.2947,-0.2705,0.5982,0.2132,7.3944,1.7968,2.1869,0.0245,1.2858
2023-02-08,1877.4000,22.3670,340.7300,46.7400,15.7300,27.3200,60.1710,163.6100,10.5690,19842.33,236.40,0.3045,1.1304,0.3091,-0.5391,3.1475,-1.5850,-2.0734,0.1285,0.1320
2023-02-09,1866.2000,22.0970,341.7900,47.1733,15.6500,28.5200,59.9410,161.4000,10.5845,19752.79,233.89,-0.5966,-1.2071,0.3111,0.9271,-0.5086,4.3924,-0.3822,-1.3508,0.1888
2023-02-10,1862.8000,22.0340,345.1200,47.9067,14.4600,29.2100,59.3250,162.1500,10.3394,19260.24,227.82,-0.1822,-0.2851,0.9743,1.5546,-7.6038,2.4193,-1.0277,0.4647,-0.2778
2023-02-13,1851.9000,21.8180,350.4000,48.6367,15.2200,28.9200,60.1120,162.7500,10.4524,19356.80,228.05,-0.5851,-0.9803,1.5299,1.5238,5.2559,-0.9928,1.3266,0.3700,0.7816
2023-02-14,1854.0000,21.8420,347.5600,48.4967,15.6300,29.1600,60.2310,162.0400,10.3709,19227.65,226.52,0.1134,0.1100,-0.8105,-0.2878,2.6938,0.8299,0.1980,-0.4363,0.2186
2023-02-15,1834.2000,21.5460,335.0100,48.8567,16.0700,29.6200,60.7690,159.3700,10.3547,18992.59,223.10,-1.0680,-1.3552,-3.6109,0.7423,2.8151,1.5775,0.8932,-1.6477,-0.4120
2023-02-16,1842.0000,21.6840,326.0700,48.0900,16.1500,28.7500,60.0540,158.2400,10.4139,19182.37,225.81,0.4253,0.6405,-2.6686,-1.5692,0.4978,-2.9372,-1.1766,-0.7090,-0.8577
2023-02-17,1840.4000,21.6940,328.4000,48.8133,16.0600,28.7900,59.5590,160.3900,10.4542,19239.91,226.79,-0.0869,0.0461,0.7146,1.5041,-0.5573,0.1391,-0.8243,1.3587,0.2812
2023-02-20,,,,,,,,,10.4593,,,,,,,,,,,
2023-02-21,1833.0000,21.8690,327.5100,49.1100,15.2600,27.1400,58.1540,158.0000,10.3376,18948.73,226.07,-0.4021,0.8067,-0.2710,0.6078,-4.9813,-5.7312,-2.3590,-1.4901,-1.3423
2023-02-22,1832.0000,21.6610,329.0700,48.0800,15.5200,27.1300,57.6170,157.7800,10.3635,18986.00,224.48,-0.0546,-0.9511,0.4763,-2.0973,1.7038,-0.0368,-0.9234,-0.1392,-0.2767
2023-02-23,1818.0000,21.2990,327.5200,47.3633,16.4600,27.0900,58.3800,157.7300,10.4138,18932.34,221.80,-0.7642,-1.6712,-0.4710,-1.4906,6.0567,-0.1474,1.3243,-0.0317,0.0558
2023-02-24,1808.8000,20.8060,321.6400,47.4900,15.8100,27.2900,57.7750,155.9700,10.4270,18860.34,216.94,-0.5060,-2.3147,-1.7953,0.2674,-3.9490,0.7383,-1.0363,-1.1158,-1.0684
2023-02-27,1817.0000,20.6700,316.6200,47.1467,15.7600,27.7600,58.5450,155.6300,10.4820,19045.79,216.66,0.4533,-0.6537,-1.5608,-0.7230,-0.3163,1.7222,1.3328,-0.2180,-0.0471
2023-02-28,1828.9000,20.9610,311.2200,47.3767,16.2500,27.3400,59.4290,153.2600,10.3882,18998.98,217.75,0.6549,1.4078,-1.7055,0.4878,3.1091,-1.5130,1.5100,-1.5228,0.3260
2023-03-01,1837.7000,20.9590,314.1700,46.7167,16.1300,27.9100,59.3570,152.5700,10.4641,19229.80,219.32,0.4812,-0.0095,0.9479,-1.3931,-0.7385,2.0849,-0.1212,-0.4502,0.1493
2023-03-02,1833.5000,20.7660,315.0500,46.8333,15.8300,27.8300,59.8650,152.4500,10.4303,19123.94,216.60,-0.2285,-0.9208,0.2801,0.2497,-1.8599,-0.2866,0.8558,-0.0787,-0.2121
2023-03-03,1847.7000,21.0930,318.4300,46.8900,16.3600,28.3100,63.2760,154.0200,10.5026,19405.60,221.53,0.7745,1.5747,1.0728,0.1210,3.3481,1.7248,5.6978,1.0299,1.6120
2023-03-06,1847.9000,20.9840,318.9600,46.8833,16.1900,27.2700,63.2920,155.5600,10.4782,19362.67,219.87,0.0108,-0.5168,0.1664,-0.0142,-1.0391,-3.6736,0.0253,0.9999,-0.4351
2023-03-07,1813.9000,20.0540,310.6300,46.4167,15.8400,26.3500,62.5150,154.0900,10.4372,18932.06,209.31,-1.8399,-4.4319,-2.6116,-0.9954,-2.1618,-3.3737,-1.2276,-0.9450,-2.1650
2023-03-08,1812.7000,20.0050,312.5400,46.0333,15.7400,26.1500,63.2260,152.9600,10.7216,19435.12,214.49,-0.0662,-0.2443,0.6149,-0.8259,-0.6313,-0.7590,1.1373,-0.7333,-0.1533
2023-03-09,1829.3000,20.0250,316.8500,45.7233,15.3800,26.3000,62.2520,151.2400,10.7218,19613.32,214.70,0.9158,0.1000,1.3790,-0.6734,-2.2872,0.5736,-1.5405,-1.1245,-0.0327
2023-03-10,1862.0000,20.3750,315.0200,45.6567,14.2400,25.4500,61.4830,151.6100,10.7214,19963.17,218.45,1.7876,1.7478,-0.5776,-0.1458,-7.4122,-3.2319,-1.2353,0.2446,-0.6477
2023-03-13,1911.7000,21.7930,324.4900,45.7900,13.8300,25.3700,61.6470,153.0600,10.6469,20353.62,232.03,2.6692,6.9595,3.0062,0.2920,-2.8792,-0.3143,0.2667,0.9564,1.6200
2023-03-14,1906.2000,21.9290,327.0700,46.0333,13.9500,25.4900,63.2460,153.9200,10.6040,20213.42,232.54,-0.2877,0.6241,0.7951,0.5314,0.8677,0.4730,2.5938,0.5619,0.5907
2023-03-15,1926.6000,21.7740,329.4700,46.5467,13.3200,24.3500,62.6040,154.3500,10.4687,20169.00,227.95,1.0702,-0.7068,0.7338,1.1151,-4.5161,-4.4723,-1.0151,0.2794,-0.4992
2023-03-16,1919.0000,21.5880,329.5300,46.0933,13.6000,24.6100,63.6500,154.0300,10.5922,20326.39,228.66,-0.3945,-0.8542,0.0182,-0.9739,2.1021,1.0678,1.6708,-0.2073,0.1275
2023-03-17,1969.8000,22.3510,329.1800,46.4667,13.1200,24.9400,63.0970,152.3800,10.4995,20681.88,234.67,2.6472,3.5344,-0.1062,0.8100,-3.5294,1.3409,-0.8688,-1.0712,0.7595
2023-03-20,1979.2000,22.5330,333.6000,46.9667,13.2200,24.8700,64.3710,153.8900,10.5006,20782.79,236.61,0.4772,0.8143,1.3427,1.0760,0.7622,-0.2807,2.0191,0.9909,0.8529
2023-03-21,1938.0000,22.3240,331.0800,46.8067,13.7700,25.4000,63.6750,153.8900,10.3664,20090.06,231.42,-2.0816,-0.9275,-0.7554,-0.3407,4.1604,2.1311,-1.0812,0.0000,-0.2457
2023-03-22,1946.8000,22.6750,330.9700,46.5067,13.4500,24.6000,63.0920,151.0500,10.3264,20103.38,234.15,0.4541,1.5723,-0.0332,-0.6409,-2.3239,-3.1496,-0.9156,-1.8455,-0.5709
2023-03-23,1993.8000,23.1440,332.6400,46.8833,13.2300,24.3900,63.9230,151.1300,10.2930,20522.24,238.22,2.4142,2.0684,0.5046,0.8099,-1.6357,-0.8537,1.3171,0.0530,0.8803
2023-03-24,1982.1000,23.2470,336.1300,47.2667,13.0900,24.0400,63.6170,152.6500,10.3325,20480.03,240.20,-0.5868,0.4450,1.0492,0.8176,-1.0582,-1.4350,-0.4787,1.0057,-0.0542
2023-03-27,1952.4000,23.0540,334.6000,48.0567,13.1900,24.6200,62.6840,153.3000,10.3620,20230.85,238.89,-1.4984,-0.8302,-0.4552,1.6714,0.7639,2.4126,-1.4666,0.4258,-0.0640
2023-03-28,1972.4000,23.3240,337.6500,47.8700,13.2100,25.3100,62.4700,151.8200,10.3438,20402.09,241.26,1.0244,1.1712,0.9115,-0.3884,0.1516,2.8026,-0.3414,-0.9654,0.6584
2023-03-29,1966.1000,23.3760,335.8700,48.0767,13.7100,25.8800,62.5500,153.3100,10.3947,20437.12,242.99,-0.3194,0.2229,-0.5272,0.4317,3.7850,2.2521,0.1281,0.9814,0.6022
2023-03-30,1980.3000,23.9020,340.6900,48.5567,13.8000,26.2400,63.3750,153.4300,10.3535,20503.04,247.47,0.7222,2.2502,1.4351,0.9984,0.6565,1.3910,1.3189,0.0783,1.0988
2023-03-31,1969.0000,24.0760,343.4200,49.1500,14.3100,26.1700,64.1540,155.0000,,,,-0.5706,0.7280,0.8013,1.2219,3.6957,-0.2668,1.2292,1.0233,0.7485
2023-04-03,1983.9000,23.9410,350.7400,49.5633,13.9700,26.1900,64.2470,156.8500,10.3634,20559.95,248.11,0.7567,-0.5607,2.1315,0.8410,-2.3760,0.0764,0.1450,1.1936,0.4337
2023-04-04,2022.2000,25.0220,354.6200,49.0767,13.1000,25.4000,63.4410,158.4900,10.2706,20769.21,256.99,1.9305,4.5153,1.1062,-0.9819,-6.2276,-3.0164,-1.2545,1.0456,-0.0218
2023-04-05,2020.9000,24.9630,362.2400,49.8900,12.9200,25.1000,62.9010,165.6100,10.4109,21039.31,259.89,-0.0643,-0.2358,2.1488,1.6573,-1.3740,-1.1811,-0.8512,4.4924,0.4687
2023-04-06,2011.9000,25.0250,368.2900,50.2667,12.3800,25.2500,62.2640,165.1500,10.4211,20966.25,260.79,-0.4453,0.2484,1.6702,0.7550,-4.1796,0.5976,-1.0127,-0.2778,-0.1887
2023-04-07,,,,,,,,,,,,,,,,,,,,
2023-04-10,1989.1000,24.8460,367.0000,50.1700,12.5500,25.2600,62.7390,164.3200,10.5076,20900.69,261.07,-1.1333,-0.7153,-0.3503,-0.1923,1.3732,0.0396,0.7629,-0.5026,-0.2564
2023-04-11,2004.8000,25.1310,364.0400,50.0233,12.5500,25.3200,62.1570,164.2700,10.4450,20940.14,262.49,0.7893,1.1471,-0.8065,-0.2923,0.0000,0.2375,-0.9276,-0.0304,0.0856
2023-04-12,2010.9000,25.4040,369.0500,49.7800,12.2500,25.3300,61.6700,163.9200,10.3296,20771.87,262.41,0.3043,1.0863,1.3762,-0.4864,-2.3904,0.0395,-0.7835,-0.2131,-0.0002
2023-04-13,2041.3000,25.8740,375.1500,49.8300,12.4300,26.3900,62.4240,166.1100,10.2619,20947.62,265.52,1.5118,1.8501,1.6529,0.1004,1.4694,4.1848,1.2226,1.3360,1.5816
2023-04-14,2002.2000,25.4240,374.7300,49.4933,12.4300,26.2000,61.9540,165.8400,,,,-1.9155,-1.7392,-0.1120,-0.6756,0.0000,-0.7200,-0.7529,-0.1625,-0.9204
2023-04-17,1994.2000,25.0530,372.3500,49.8400,12.5700,26.0400,62.7360,165.6700,10.3505,20640.93,259.31,-0.3996,-1.4593,-0.6351,0.7004,1.1263,-0.6107,1.2622,-0.1025,-0.0770
2023-04-18,2007.4000,25.2480,369.9100,49.9500,12.3600,25.9900,63.2320,161.0100,10.3024,20681.08,260.12,0.6619,0.7783,-0.6553,0.2207,-1.6706,-0.1920,0.7906,-2.8128,-0.1058
2023-04-19,1995.2000,25.3660,370.4700,50.0033,12.4900,25.5600,63.4500,162.5300,10.3535,20657.30,262.63,-0.6078,0.4674,0.1514,0.1068,1.0518,-1.6545,0.3448,0.9440,-0.0391
2023-04-20,2007.6000,25.3680,374.8100,50.3233,12.2700,25.5600,63.3020,163.5800,10.3020,20682.31,261.34,0.6215,0.0079,1.1715,0.6400,-1.7614,0.0000,-0.2333,0.6460,0.2695
2023-04-21,1979.5000,25.0530,385.2400,50.5767,12.1800,25.4900,63.2900,162.6900,,,,-1.3997,-1.2417,2.7827,0.5034,-0.7335,-0.2739,-0.0190,-0.5441,-0.1163
2023-04-24,1989.1000,25.3060,383.3500,50.9200,12.7300,25.5300,63.4540,163.6800,10.2382,20364.80,259.09,0.4850,1.0099,-0.4906,0.6788,4.5156,0.1569,0.2591,0.6085,0.7775
2023-04-25,1994.0000,24.8770,384.8400,50.5233,12.2300,26.1000,62.2020,165.1800,10.3012,20540.53,256.26,0.2463,-1.6952,0.3887,-0.7790,-3.9277,2.2327,-1.9731,0.9164,-0.4586
2023-04-26,1985.7000,24.8710,376.2700,50.3033,13.5900,26.2400,61.6190,162.6200,10.3140,20480.51,256.52,-0.4163,-0.0241,-2.2269,-0.4354,11.1202,0.5364,-0.9373,-1.5498,0.4825
2023-04-27,1989.9000,24.9830,390.3500,50.4600,14.4900,26.6100,61.8410,163.0000,10.2816,20459.26,256.86,0.2115,0.4503,3.7420,0.3114,6.6225,1.4101,0.3603,0.2337,1.5556
2023-04-28,1990.1000,24.9990,395.8600,50.3233,14.9200,27.4900,62.6500,163.7000,,,,0.0100,0.0640,1.4115,-0.2708,2.9676,3.3070,1.3082,0.4294,0.9510
2023-05-01,1983.4000,25.0090,405.8100,50.5300,14.8200,27.7400,63.7950,163.6000,10.3275,20483.62,258.28,-0.3367,0.0400,2.5135,0.4107,-0.6702,0.9094,1.8276,-0.0611,0.5432
2023-05-02,2014.3000,25.4040,404.2000,50.3933,14.9200,26.9200,61.2340,165.0300,10.3028,20752.93,261.73,1.5579,1.5794,-0.3967,-0.2705,0.6748,-2.9560,-4.0144,0.8741,-0.0896
2023-05-03,2028.6000,25.4760,431.1900,50.2067,14.9300,26.8200,61.3200,162.8700,10.2543,20801.87,261.24,0.7099,0.2834,6.6774,-0.3704,0.0670,-0.3715,0.1404,-1.3089,1.0555
2023-05-04,2048.0000,26.0350,428.4400,50.1567,14.3100,26.6100,61.0160,162.1300,10.2191,20928.62,266.05,0.9563,2.1942,-0.6378,-0.0996,-4.1527,-0.7830,-0.4958,-0.4543,-0.2176
2023-05-05,2017.4000,25.7430,427.8100,50.5900,14.9800,27.5600,63.0120,162.6800,,,,-1.4941,-1.1216,-0.1470,0.8640,4.6820,3.5701,3.2713,0.3392,0.7618
2023-05-08,2026.3000,25.6360,432.7200,50.9067,15.0800,27.4700,62.9060,162.3100,10.1708,20609.09,260.74,0.4412,-0.4156,1.1477,0.6259,0.6676,-0.3266,-0.1682,-0.2274,0.3401
2023-05-09,2036.2000,25.6980,428.3800,50.9933,15.2600,28.5200,61.8510,161.0500,10.1889,20746.66,261.83,0.4886,0.2418,-1.0030,0.1702,1.1936,3.8224,-1.6771,-0.7763,0.3255
2023-05-10,2030.5000,25.4610,435.9200,50.8500,15.2900,28.6200,62.6270,161.6500,10.2166,20744.81,260.12,-0.2799,-0.9222,1.7601,-0.2811,0.1966,0.3506,1.2546,0.3725,0.2496
2023-05-11,2014.7000,24.2550,435.5500,51.0400,15.3300,27.7200,62.7670,160.9900,10.3198,20791.28,250.31,-0.7781,-4.7367,-0.0849,0.3737,0.2616,-3.1447,0.2235,-0.4083,-0.9176
2023-05-12,2014.5000,23.9920,434.4300,51.0233,15.1000,27.7100,63.1150,160.7800,,,,-0.0099,-1.0843,-0.2571,-0.0327,-1.5003,-0.0361,0.5544,-0.1304,-0.2659
2023-05-15,2018.0000,24.1270,434.5100,50.6267,15.3200,27.5700,63.9800,159.5500,10.3439,20873.97,249.57,0.1737,0.5627,0.0184,-0.7774,1.4569,-0.5052,1.3705,-0.7650,0.1585
2023-05-16,1988.4000,23.7370,436.6500,49.9267,15.1300,27.0500,64.1440,159.3400,10.4082,20695.60,247.06,-1.4668,-1.6165,0.4925,-1.3827,-1.2402,-1.8861,0.2563,-0.1316,-0.9593
2023-05-17,1980.7000,23.7520,437.4700,49.8433,15.6300,27.2800,65.7470,158.9900,10.4439,20686.23,248.06,-0.3872,0.0632,0.1878,-0.1669,3.3047,0.8503,2.4991,-0.2197,0.5399
2023-05-18,1956.5000,23.4950,437.8900,50.4900,15.9600,27.2800,67.7900,158.4800,10.5623,20665.04,248.16,-1.2218,-1.0820,0.0960,1.2974,2.1113,0.0000,3.1074,-0.3208,0.2669
2023-05-19,1978.7000,23.9200,442.3800,49.9700,15.5600,26.9200,68.2250,158.9100,,,,1.1347,1.8089,1.0254,-1.0299,-2.5063,-1.3197,0.6417,0.2713,0.1553
2023-05-22,1974.8000,23.7150,433.9900,49.5300,16.5100,27.9500,67.8370,156.8700,10.5608,20855.43,250.45,-0.1971,-0.8570,-1.8966,-0.8805,6.1054,3.8262,-0.5687,-1.2838,0.3134
2023-05-23,1972.4000,23.4740,423.2100,49.4367,16.2900,28.3200,68.6500,156.8100,10.6134,20933.83,249.14,-0.1215,-1.0162,-2.4839,-0.1884,-1.3325,1.3238,1.1985,-0.0382,-0.4282
2023-05-24,1962.8000,23.1150,425.7700,49.2100,16.2400,27.8500,67.9530,156.6600,10.7099,21021.33,247.56,-0.4867,-1.5294,0.6049,-0.4585,-0.3069,-1.6596,-1.0153,-0.0957,-0.5464
2023-05-25,1943.1000,22.7860,427.3100,48.7200,18.5100,27.7500,72.8800,154.4100,10.8166,21017.73,246.47,-1.0037,-1.4233,0.3617,-0.9957,13.9778,-0.3591,7.2506,-1.4362,1.4399
2023-05-26,1944.1000,23.2400,425.7900,48.8067,19.7400,27.3500,81.2730,154.3500,,,,0.0515,1.9925,-0.3557,0.1779,6.6451,-1.4414,11.5162,-0.0389,1.7399
2023-05-29,,,,,,,,,10.8146,,,,,,,,,,,
2023-05-30,1958.0000,23.1250,427.2400,48.6867,20.1400,26.6700,80.3340,154.3700,10.8628,21269.42,251.20,0.7150,-0.4948,0.3405,-0.2459,2.0263,-2.4863,-1.1554,0.0130,-0.0057
2023-05-31,1963.9000,23.4740,429.4600,48.9567,19.3000,27.8400,80.7960,155.0600,10.8402,21289.07,254.46,0.3013,1.5092,0.5196,0.5546,-4.1708,4.3870,0.5751,0.4470,0.4876
2023-06-01,1978.0000,23.8750,436.4900,49.1367,19.4000,30.3000,78.9950,154.5400,10.8069,21376.05,258.01,0.7180,1.7083,1.6369,0.3677,0.5181,8.8362,-2.2291,-0.3354,1.3657
2023-06-02,1952.4000,23.6430,442.3300,49.6067,19.8000,30.0800,81.2000,156.9700,,,,-1.2942,-0.9717,1.3379,0.9565,2.0619,-0.7261,2.7913,1.5724,0.4026
2023-06-05,1958.0000,23.5340,444.2600,49.9333,20.0700,30.8900,80.2300,158.3200,10.8449,21234.33,255.22,0.2868,-0.4610,0.4363,0.6585,1.3636,2.6928,-1.1946,0.8600,0.5396
2023-06-06,1965.5000,23.5740,443.0700,49.9267,20.0000,30.6000,79.0000,158.1800,10.9140,21451.47,257.29,0.3830,0.1700,-0.2679,-0.0134,-0.3488,-0.9388,-1.5331,-0.0884,-0.2015
2023-06-07,1942.7000,23.4390,436.3700,50.0000,20.5600,29.8100,79.2630,158.5200,10.8890,21154.02,255.23,-1.1600,-0.5727,-1.5122,0.1469,2.8000,-2.5817,0.3329,0.2150,-0.4874
2023-06-08,1963.6000,24.2640,445.6600,50.7233,20.5800,30.6100,80.4200,160.2600,10.8003,21207.47,262.06,1.0758,3.5198,2.1289,1.4467,0.0973,2.6837,1.4597,1.0976,1.6326
2023-06-09,1962.2000,24.3340,446.0400,51.0300,21.1900,30.7600,80.4620,160.0100,,,,-0.0713,0.2885,0.0853,0.6046,2.9640,0.4900,0.0522,-0.1560,0.4553
2023-06-12,1955.3000,23.9850,445.3100,51.3667,21.1100,31.9500,85.5360,159.9000,10.8111,21138.96,259.30,-0.3516,-1.4342,-0.1637,0.6597,-0.3775,3.8687,6.3061,-0.0687,0.7556
2023-06-13,1944.6000,23.7560,445.7200,51.7667,22.4500,31.5800,85.1120,160.7400,10.6785,20765.43,253.68,-0.5472,-0.9548,0.0921,0.7787,6.3477,-1.1581,-0.4957,0.5253,0.4042
2023-06-14,1955.3000,24.0440,447.7200,52.2900,22.5500,31.2100,88.6180,161.5600,10.7011,20923.86,257.30,0.5502,1.2123,0.4487,1.0109,0.4454,-1.1716,4.1193,0.5101,0.8065
2023-06-15,1957.8000,23.8910,453.9300,52.5767,22.6000,31.6400,88.3430,163.7300,10.5939,20740.70,253.10,0.1279,-0.6363,1.3870,0.5482,0.2217,1.3778,-0.3103,1.3432,0.4712
2023-06-16,1958.4000,24.0760,447.7100,51.8433,22.5400,31.7600,86.8110,164.2300,,,,0.0306,0.7743,-1.3703,-1.3948,-0.2655,0.3793,-1.7342,0.3054,-0.4560
2023-06-19,,,,,,,,,10.7353,,,,,,,,,,,
2023-06-20,1935.5000,23.1930,451.9500,51.3867,23.3400,31.9500,86.8030,164.1300,10.7853,20874.97,250.14,-1.1693,-3.6676,0.9470,-0.8809,3.5492,0.5982,-0.0092,-0.0609,-0.2389
2023-06-21,1933.3000,22.7740,453.0000,51.4867,22.9700,31.3500,84.7660,163.8800,10.6434,20576.92,242.39,-0.1137,-1.8066,0.2323,0.1946,-1.5853,-1.8779,-2.3467,-0.1523,-0.7117
2023-06-22,1912.7000,22.4360,457.6800,51.9167,23.3100,30.8700,84.2430,165.6200,10.6874,20441.79,239.78,-1.0655,-1.4841,1.0331,0.8352,1.4802,-1.5311,-0.6170,1.0617,-0.1315
2023-06-23,1919.1000,22.3280,458.8400,51.8200,23.6400,29.9000,82.2150,165.4800,,,,0.3346,-0.4814,0.2535,-0.1862,1.4157,-3.1422,-2.4073,-0.0845,-0.3488
2023-06-26,1923.7000,22.8050,452.7600,51.6833,23.4500,29.9100,82.1630,163.6300,10.7104,20603.56,244.25,0.2397,2.1363,-1.3251,-0.2637,-0.8037,0.0334,-0.0632,-1.1180,-0.1146
2023-06-27,1914.0000,22.9390,464.5000,51.4967,23.8000,29.5800,84.8400,163.2900,10.7239,20525.62,246.00,-0.5042,0.5876,2.5930,-0.3612,1.4925,-1.1033,3.2582,-0.2078,0.5872
2023-06-28,1912.3000,22.8680,458.7000,51.7767,23.3500,30.0200,84.7940,162.9600,10.7721,20599.41,246.34,-0.0888,-0.3095,-1.2487,0.5437,-1.8908,1.4875,-0.0542,-0.2021,-0.2162
2023-06-29,1909.2000,22.5910,464.4900,51.4267,24.1300,30.8800,86.2570,164.1000,10.8594,20732.67,245.32,-0.1621,-1.2113,1.2623,-0.6760,3.3405,2.8648,1.7254,0.6996,0.7441
2023-06-30,1921.1000,22.8100,468.9800,52.3933,24.7700,31.3300,86.7430,165.5200,,,,0.6233,0.9694,0.9667,1.8797,2.6523,1.4573,0.5634,0.8653,1.1933
2023-07-03,1921.7000,22.8960,461.4200,52.7333,24.8700,30.7400,87.6440,163.3500,10.8408,20832.77,248.21,0.0312,0.3770,-1.6120,0.6489,0.4037,-1.8832,1.0387,-1.3110,-0.2321
2023-07-04,,,,,,,,,10.8071,,,,,,,,,,,
2023-07-05,1919.6000,23.1970,465.7000,52.7033,24.3000,30.5000,86.1860,162.8100,10.9483,21016.36,253.97,-0.1093,1.3146,0.9276,-0.0569,-2.2919,-0.7807,-1.6635,-0.3306,-0.2421
